,id,shortcode,height,width,gating_info,fact_check_overall_rating,fact_check_information,sensitivity_friction_info,media_overlay_info,media_preview,display_url,accessibility_caption,is_video,tracking_token,tagged_users,caption,caption_is_edited,has_ranked_comments,comments,comments_disabled,commenting_disabled_for_viewer,timestamp,likes,location,viewer_has_liked,viewer_has_saved,viewer_has_saved_to_collection,viewer_in_photo_of_you,viewer_can_reshare,video_url,has_audio,video_view_count,username,full_name,upload_date,hashtags
163,2327785882255682698,CBN9O1BBOyK,376,640,,,,,,,https://scontent-cph2-1.cdninstagram.com/v/t51.2885-15/e35/102556442_147457793580722_4433301335619188357_n.jpg?_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=GNA7UQUdvl4AX8MVBuG&edm=AABBvjUBAAAA&ccb=7-4&oh=bc3554c34ac32ce56c5ad1ed630ef1f1&oe=6176A5DE&_nc_sid=83d603,"Photo by Dansk Politik on June 09, 2020. May be an image of 1 person.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNjFmNmM3MzZiNDRhNDZhZmIwMDM0ZmQzMzcyYWY5N2QyMzI3Nzg1ODgyMjU1NjgyNjk4Iiwic2VydmVyX3Rva2VuIjoiMTYzNDc0MTYyNDQyM3wyMzI3Nzg1ODgyMjU1NjgyNjk4fDMzNDU3NDM1NDA1fDE0MzllOGZlYWZjY2YxNjQ5YTE5M2M0OTg2NGY5YjQ3YzQzNDY3OTFiNzM0YmZiMzhmOGM0YmRiYmNmYTlmZTMifSwic2lnbmF0dXJlIjoiIn0=,[],"Mette Frederiksen lukkede Danmark ned med sætningen: “Derfor er det myndighedernes anbefaling, at vi lukker al unødvendig aktivitet ned på de områder i en periode.”
Sundhedsmyndighederne har senere fortalt, at det ikke var dem, der anbefalede en nedlukning i det omfang. Nu har flere partier kaldt statsministeren i samråd, for at høre hvilke myndigheder det så var, der anbefalede hende og regeringen at lukke så hårdt ned. Det simple spørgsmål, har Mette Frederiksen undveget i mere end 60 minutter nu.",False,False,57,False,True,1591713722,2523,,False,False,False,False,True,,,,dkpolmemes,Dansk Politik,2020-06-09 16:42:02,[]
164,2327624174916665957,CBNYdrUhQJl,1074,1080,,,,,,ACopvNM75ZV45xyByDjvVZrgsTBJna4Bx7A5I/TFOdwCUXnYfXv+R/xqpt8+VhnMhH7rsPVs8dfQnipK6Ft5NhJAOR29P84qSGRVDSKOGxkD156CkeCVx90A9+f84ohhaFCG78qc5z369ueOalJop2ewklxjkginK4IBz1qtNbTMo2DGM8ZHX9O9NSZ1UBh8wAB6de9VuJrsQDoxdiOT0xzzgHP04PpSxSpFIG5wuSSeT0Iq8sKpEE+8QSc8Z55I6dP61UjtUkmADMQScnjgYJzjH4e1AeppLJ5i5BJHHtj1/wDr5qDzA42KeVJ3Z6denHce9P8Asi4wHbaMnHH8sfjSeRFEu5STvOSTjOR+HOc0tO5XoIXZATu6cj6ehzmpgit83rz+dVSoI+bP0z/9apQePu/+PGkJ+hQjGeWBJJPfAwfy6VZtI1+0KcgZyu3k54PfpVIdKuWf+uj+p/8AQKofkWQPJIVx8w9zz2yBnofTFVXG1cN0ZjtGc4xwc+nXIFXNR/1g+n9TVa46J9TUPRjWqIdiHAA6YAznnvz+GenWp1ucAADjHeqw/wBZ/wACb/0E1aT7o+gp7CP/2Q==,https://scontent-cph2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/101955582_260716901708129_6389568520627336449_n.jpg?_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=wTB3a6rsWXAAX9jauDm&edm=AABBvjUBAAAA&ccb=7-4&oh=0159a355fc6193de0f57d47577f4b41f&oe=6176F7A6&_nc_sid=83d603,"Photo by Dansk Politik on June 09, 2020. May be an image of 5 people.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiZmRmMTgxOTQ4YTg3NDQzODkwN2U5MzM5YTYyZWFhZGUyMzI3NjI0MTc0OTE2NjY1OTU3Iiwic2VydmVyX3Rva2VuIjoiMTYzNDc0MTYzNjE0N3wyMzI3NjI0MTc0OTE2NjY1OTU3fDMzNDU3NDM1NDA1fDYwYjI3NWRlNjExN2QyNjVmODMwYjcwNDhiMGYwMTIxNDNkZjAxYzY2MTcxOGE1OGE3MzEzMGJiNTg4YmVmY2EifSwic2lnbmF0dXJlIjoiIn0=,[],“Luk grænsen - spærregrænsen!”,False,False,11,False,True,1591694445,1458,,False,False,False,False,True,,,,dkpolmemes,Dansk Politik,2020-06-09 11:20:45,[]
165,2326879730424817903,CBKvMlXByjv,1109,1080,,,,,,,https://scontent-cph2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/101946270_585222812402379_3377735074978232428_n.jpg?_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Rrpw4eIX-10AX8LQTYb&edm=AABBvjUBAAAA&ccb=7-4&oh=cf3497ab72eb45c92a5fbe68a7c94266&oe=6176E99A&_nc_sid=83d603,"Photo shared by Dansk Politik on June 08, 2020 tagging @jakobellemann. May be an image of 1 person.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYWFjMmY1NjA5ODNkNDZjMThkODQxNTcwN2JmOGNhMWUyMzI2ODc5NzMwNDI0ODE3OTAzIiwic2VydmVyX3Rva2VuIjoiMTYzNDc0MTY0NzI2NnwyMzI2ODc5NzMwNDI0ODE3OTAzfDMzNDU3NDM1NDA1fDRjYTRmNWU3ZDA3MmVmNjkyYjkzNmVkNDU3YWE4MTYxYzc2ZTMwZGY1OTE0ZWJjNzViMTdhNmRkMjUwZWJkMDEifSwic2lnbmF0dXJlIjoiIn0=,['jakobellemann'],Hvis “🤪” var et menneske.,False,False,19,False,True,1591605701,1916,,False,False,False,False,True,,,,dkpolmemes,Dansk Politik,2020-06-08 10:41:41,[]
166,2326501361187163537,CBJZKljBg2R,983,1080,,,,,,ACom2DdHJAKdcDls9+vy9cim/bDgf6vJ/wBpv/ianaIMSdzjPYNgD6elAgH99z/wKgCI3Z6Ax57jLf8AxNN+2HAOY+c/xN/8T+dTCAZxvfP+9TcIGCb33fU0AMN2R3jwPVmH/stTrdRkAlh+v+FNMH+2/wD31/8AWqYOBxzxQBGzY+btUYmABGOpzUU+6HCg5UjHPtUQbNIZbE2DnHbFZs8gEm7PU5xnmpJZNo96gbbgHvigaNIXWRwp/MU03B/u/rWerFTz09RU+4UySe+ZjH8mMqQef1rGN7JH94KfoTRRQAKXn+9jB5+g/KpcD3oooAkjGTtyeas+WKKKAP/Z,https://scontent-cph2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/103017408_123981509323436_498847378311469414_n.jpg?_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=pDZaofLnENEAX_oqS-2&edm=AABBvjUBAAAA&ccb=7-4&oh=2aec5cdc88757deeec3721fbbc096e93&oe=61776B3E&_nc_sid=83d603,"Photo by Dansk Politik on June 07, 2020. May be an image of 1 person.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMDAzOWIwYmRlZTM4NGFhNWFlZTM3YmM0M2ZiZTQyZDQyMzI2NTAxMzYxMTg3MTYzNTM3Iiwic2VydmVyX3Rva2VuIjoiMTYzNDc0MTY1OTAwNHwyMzI2NTAxMzYxMTg3MTYzNTM3fDMzNDU3NDM1NDA1fDBiMjNkZDA4ODQwOGQ4YTZhMTYzZWJlM2NlZGYxNmRkMzBlNTU0MDYwNWJmZWQyMTYxNmM5ODZhMTBmNTlmZDEifSwic2lnbmF0dXJlIjoiIn0=,[],@anders_joergensen_ @frederikkargo,False,False,100,False,True,1591560596,2493,,False,False,False,False,True,,,,dkpolmemes,Dansk Politik,2020-06-07 22:09:56,[]
167,2326429090158354290,CBJIu56Bh9y,1080,1080,,,,,,,https://scontent-cph2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/103006542_302113417615365_3107359479441399677_n.jpg?_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=xhoeWhdUXeUAX-uG8nr&edm=AABBvjUBAAAA&ccb=7-4&oh=91e170438d90b902904e0a3640905539&oe=6176706F&_nc_sid=83d603,"Photo by Dansk Politik on June 07, 2020.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiZDQ1ZWJjNjk3NDAyNGU5NGFlMjJhMWRiZjlmZTQ4NjEyMzI2NDI5MDkwMTU4MzU0MjkwIiwic2VydmVyX3Rva2VuIjoiMTYzNDc0MTY3MDE5NXwyMzI2NDI5MDkwMTU4MzU0MjkwfDMzNDU3NDM1NDA1fDYxZTA5NGNjM2EzYjAxMjEyY2Q0OGU2NTI5NGNkOGVjMmQ0MGYxNjkxN2Q2NWQ1YjczY2QxYjM0ZThlMjc5NDIifSwic2lnbmF0dXJlIjoiIn0=,[],Dansk politi har fået ny corona-kommunikationsstrategi. Fra udskamning af avocado-beføling til taksigelser for at møde +10.000 tætpakkede mennesker op til en demonstration.,True,False,43,False,True,1591551980,2642,,False,False,False,False,True,,,,dkpolmemes,Dansk Politik,2020-06-07 19:46:20,[]
168,2326356975300158186,CBI4VfthKLq,974,1080,,,,,,ACol3JZXVsL0/wB0n9dw/lxTBNJkj8vlP/xVUpNQgmPyhmI9Iw3H64ojuYHwRk5zwUQdOuemKANhTkAn0+lVTLKDj6/wN/jUU9/AFw2SD/s5/HFVRNG+AoZyemIlNAb7GjHK7EA/j8rD9T0/GrVYzSxqcOGBHYxryPr3qYalAOAGwP8AZoAyra6aKLyR8jE8Njv/ALXFXDE0gGT83G4gfnzVWJHdzlflwOO/sab9oSMgEsfZeMfmetS49TRPsV7vcjEMNuOg9vUHvmrtoC8ROATuyoPfA9uuDUd9N9rULjbt5U+/cH8KaEktolVgCp556An36iqT7i5Wn5k4Ly4MxOcDOBkcE8gAHBPQ/nVNplBI2twferVvLJnaoC5HJx1Hbk881WbVQCQY8kHs3/1qjroNq25pwsd7e/8ASnPDGx3MoJPfkfyoordbGV7bFS4iQFSoxk4PP+eak+9GQeQCMe2MUUVn1ZpfZkaNtlUDszL+GQR+VULi3QSuAP4m/maKKkHuf//Z,https://scontent-cph2-1.cdninstagram.com/v/t51.2885-15/e35/102264831_2702700249834460_7069629395498937446_n.jpg?_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=w8WB_paL5j0AX90I09O&edm=AABBvjUBAAAA&ccb=7-4&oh=724c80670a92b2cf7ee46bc6986c4227&oe=6176CA9C&_nc_sid=83d603,"Photo by Dansk Politik on June 07, 2020.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiZTA4MGEzNDdhOGZmNDlmNDgwNjA5MGJiNTdhYTI1NjIyMzI2MzU2OTc1MzAwMTU4MTg2Iiwic2VydmVyX3Rva2VuIjoiMTYzNDc0MTY4MTcxNHwyMzI2MzU2OTc1MzAwMTU4MTg2fDMzNDU3NDM1NDA1fDI5ODE2YjIwOTI5YTBlOTYwNmFlZDdkN2M3MzdhNzY2MmY2ZGYxNzA0NTUxMGFkNDk3M2EzYmJmZGQzY2NhOWYifSwic2lnbmF0dXJlIjoiIn0=,[],"“Jeg er damen med håndspritten, der står ude foran slikbutikken og sørger for, at de andre holder god hygiejne”",True,False,42,False,True,1591543383,2378,,False,False,False,False,True,,,,dkpolmemes,Dansk Politik,2020-06-07 17:23:03,[]
169,2326292914403306212,CBIpxSWhGrk,652,1080,,,,,,ACoZgixkk4/H1/MVdsHIl3kYUjacdBnp+oqkU2oM53MeB7e/86tlxEu08Y65zyMZ4x3z16Um7a/IcY3suu9/yOhrmEA8wgjOCePxrZtrxZPkbh8cZ/iHt7+o61nTxbpCscYCbiGkJJOepwoPrxn+VPp6i6ryYs17JGNikc9+pH0z/XJrLODVqS3nKp5QBfnIwAP/AB7g/WqX9sTrx8nHH3BQtEKSu7m7buEG8KfnOBuxkAccd8fz4pxttw+ZS2fUdv8Av5TH++taydKixdzFuLctHtAwynK5G3687j/TpVOC+WL91JuLhmyc5Hr1z6Vr3/T8/wD0E1xkP3/z/kapdheZ0TajFGFchiG9OvB5+ntXMMckmrc/+rT6t/SqdMR//9k=,https://scontent-cph2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/101645526_2487538921556135_3477392999728281221_n.jpg?_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=dZflgjh1El8AX8dDQQK&edm=AABBvjUBAAAA&ccb=7-4&oh=784ef7b35354e221d193a9282eb22f06&oe=61767D41&_nc_sid=83d603,"Photo by Dansk Politik on June 07, 2020. May be an image of 2 people.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiZGM1OGJlZTU4NjFmNDgwNDhjMDM2YTBhNjc1MTc1NTUyMzI2MjkyOTE0NDAzMzA2MjEyIiwic2VydmVyX3Rva2VuIjoiMTYzNDc0MTY5NDU1MHwyMzI2MjkyOTE0NDAzMzA2MjEyfDMzNDU3NDM1NDA1fDA3YmJiZjkxNzNhODY5ZGFjNDVlOWEzMThjZWEwMGNjY2FkN2IwNjUzMjdlZTk3OTE1ZDNhZmNkNjVmYTM2YWEifSwic2lnbmF0dXJlIjoiIn0=,[],“Jeg så fire mennesker sidde helt tæt på hinanden. En fyr røg på en anden fyrs cigaret og der var ikke mere håndsprit på pigernes toilet efter klokken 22! Det er bare ikke samfundssind!”,True,False,13,False,True,1591535747,1619,,False,False,False,False,True,,,,dkpolmemes,Dansk Politik,2020-06-07 15:15:47,[]
170,2325563897291218133,CBGEAsQhBzV,670,1080,,,,,,ACoa6JnWMZchR6k4rmr+ZZZDsII9j1/XA/yanmkkZegKbi3JDDnPAx1XuD2rGLlFJHHbB5ODz/n24quW61JDO0Hd7YHUV0OmSK0OTxhuSTx7dTngVnaXGZAxHIGMcAc4OO3f1zVPy5oiXCnAPXGQfpnOefakkO2lzoL29WL5YzluuQQfw+tZBuJWOcnnnp/9eqiRP3Q8An0GOvXGP1zUO8n2/D/61Jq+zuCRoGSdySsZUHgBhgD3A45psFosqnzQwYHggHkEcfiD/hW6tNB61i5tlWFsEjhDBQRnBxz2+tQRIVX5uSST9MnNXIvv/gah7fhQ3ePzDyIpnKxsfRT/AC9KwDbIDgk5HXr1rpSARSBRjpSi7CP/2Q==,https://scontent-cph2-1.cdninstagram.com/v/t51.2885-15/e35/101821232_930239434113681_2514954248815815301_n.jpg?_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=hjN-QCqH0U4AX-0IRNC&edm=AABBvjUBAAAA&ccb=7-4&oh=6560479d77c18066e07b276cab3b3ece&oe=6177E7BA&_nc_sid=83d603,"Photo by Dansk Politik on June 06, 2020.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMjFiMTdhMDQ2M2NiNDU4YWEwZTQ5YWU1ZGYxYjYxM2MyMzI1NTYzODk3MjkxMjE4MTMzIiwic2VydmVyX3Rva2VuIjoiMTYzNDc0MTcwNjExOHwyMzI1NTYzODk3MjkxMjE4MTMzfDMzNDU3NDM1NDA1fDk3NjFkOTFmNjYxMjRkMDdiNzMxYjIwMTU4MTc0OTk1NGM1NjE2ZGRiMmU3NDVhMmE3ODgwMzk2NzZkYTY2MTAifSwic2lnbmF0dXJlIjoiIn0=,[],"Det var åbenbart Jørgen fra KiMs-reklamerne, der i går forsøgte at angribe Rasmus Paludan med kniv. Sørgeligt, at det er gået så galt for ham.
(Via Christian Marcussen på facebook)",False,False,37,False,True,1591448841,2168,,False,False,False,False,True,,,,dkpolmemes,Dansk Politik,2020-06-06 15:07:21,[]
171,2325448937911399907,CBFp3z_hLXj,1296,1080,,,,,,,https://scontent-cph2-1.cdninstagram.com/v/t51.2885-15/e35/101653767_136636651345569_6945472066282440771_n.jpg?_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=lSGo5T1DZsUAX8LViAo&edm=AABBvjUBAAAA&ccb=7-4&oh=ca80a8c7c2dc7cd98aae97148e576a4e&oe=61763271&_nc_sid=83d603,"Photo by Dansk Politik on June 06, 2020.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYzUyNjAwMWRjODJkNGQ5Nzg0MjI2YzY3MzUzNjBmNDEyMzI1NDQ4OTM3OTExMzk5OTA3Iiwic2VydmVyX3Rva2VuIjoiMTYzNDc0MTcxNzg1MXwyMzI1NDQ4OTM3OTExMzk5OTA3fDMzNDU3NDM1NDA1fDAwM2RjNmQyMGNlMjY4MTljMWZmYTY5ZDVkNWY3ZGE3NGE1OTI4YWJiM2FjODBlMWViN2ExZTRlMGE4ZGZhNzcifSwic2lnbmF0dXJlIjoiIn0=,[],"Så er der mulighed for et sommerferiejob! 
Følg @topdankpolitik - fremragende arbejde!",False,False,69,False,True,1591435137,2569,,False,False,False,False,True,,,,dkpolmemes,Dansk Politik,2020-06-06 11:18:57,[]
172,2324671954202052457,CBC5NNhhsdp,1350,1080,,,,,,ACEqsFuv+f5UqsvfcR7Z/wAajJ61KMY6n8qAJBs6g/maXbkVACo69/8APrUgbB4oAj+zvRVvfRQBng8VIpqDtUgP+f8AJoAcaeOfwqM/5/zmnA4oAmopm6igZSBzxUg/z/nFQipBQIeM/wCf/wBVOJxTBS0DDNFNooA//9k=,https://scontent-cph2-1.cdninstagram.com/v/t51.2885-15/e35/101708752_178164133628968_7793220948501349544_n.jpg?_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=_S0dxUSuolEAX_DW0mu&edm=AABBvjUBAAAA&ccb=7-4&oh=ea4cfbfd8315f3fc6e9160b82ea641d5&oe=6176741F&_nc_sid=83d603,"Photo by Dansk Politik on June 05, 2020.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiZDg3YWVhYjZhYjE3NGJkMzk0N2EzOTMyMjI3MTA3ZWYyMzI0NjcxOTU0MjAyMDUyNDU3Iiwic2VydmVyX3Rva2VuIjoiMTYzNDc0MTcyOTQ4MnwyMzI0NjcxOTU0MjAyMDUyNDU3fDMzNDU3NDM1NDA1fDQyMjNhNmQzYzE2MDZmNzc5NmU0NmYxZTBlMjY2YjVhMTNjMjc0ZjAzYjVmMjg1NWFjYzI4ZWEwNWI2ZjRkODAifSwic2lnbmF0dXJlIjoiIn0=,[],🥴🥴,False,False,98,False,True,1591342513,1856,,False,False,False,False,True,,,,dkpolmemes,Dansk Politik,2020-06-05 09:35:13,[]
173,2324338066984513088,CBBtSg0h65A,1155,1080,,,,,,ACgq3bw4hY+3Y4/WqkIz1OfrU+oMVhOO+B+tY+yVF8z5cY5GRnb34+n4jrQAS7FkMhHAPysOenXHOM5zWmJEmX5SpA9AQfzJrLubdEUAA8E459cZP0qhHcSQgFOA2e2Rwcd6SaZTVrHVWahVOP7x/kKKr6VK0sRZuu4jpjsKKZJNqC7oSOnI6/Ws9RKy7PlPGN2WPHpg8c9OmPatG+/1Jx6j+YqnHOi568DOP8KAM+Tc+IhkMPlz/CAfWrENk8MZSUbkPTvg/wBM1Wkn2/vFBy5JAI6EED6e9Xbe5jmByoVh79uvc1PKaOeltNV2LemRiONlHTecZ+goqe0wVOP739BRVGZFqX+oP1H86zPsa7eD84GQQRjOM4Axn269a09S/wBQfqP51lLIxhAyccjGT2oGldpDruQFc5IyM89uOn4fnmstLdpIxInzYzuHcc5/GrsnMXPPIqSw+8fof6VknbY6XDR67F7Rf9Sf98/yFFWbAYVsf3z/ACFFanKf/9k=,https://scontent-cph2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/101539169_956775738076078_7120200837984650_n.jpg?_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=UAaSYrUZxUIAX8EKKh4&edm=AABBvjUBAAAA&ccb=7-4&oh=2b0d4a2b9649a49be7f8a7e889aed988&oe=6176ED3D&_nc_sid=83d603,"Photo by Dansk Politik on June 04, 2020. May be an image of 4 people.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNDNiYTFiMTBmZDgzNDFjYmE1MDRkZDg2MTUxY2E3ODIyMzI0MzM4MDY2OTg0NTEzMDg4Iiwic2VydmVyX3Rva2VuIjoiMTYzNDc0MTc0MTIwMXwyMzI0MzM4MDY2OTg0NTEzMDg4fDMzNDU3NDM1NDA1fDdiYjZmN2I5MTBlMzViOTc3NzkzMTljNDlhMmMxMThhNTE2MjdmYTYwYmI5NzYwNDc3ZTMzMGU5ZDg0NjIxMzIifSwic2lnbmF0dXJlIjoiIn0=,[],“Ååårh ja!!🤤🤤”,True,False,28,False,True,1591302711,2880,,False,False,False,False,True,,,,dkpolmemes,Dansk Politik,2020-06-04 22:31:51,[]
174,2324081199301395979,CBAy4mJhgYL,1325,1080,,,,,,,https://scontent-cph2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/101787556_573771203559992_6278151270339301870_n.jpg?_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ty-RT9_zRoIAX8YjTDb&edm=AABBvjUBAAAA&ccb=7-4&oh=ba3605ffcc8146503403be817bddbfe1&oe=617771EB&_nc_sid=83d603,"Photo by Dansk Politik on June 04, 2020. May be an image of 3 people.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiM2QxZmJjYTg0Y2U0NDA3ZTg0MzVlNDBjNWEyOGQ0OGMyMzI0MDgxMTk5MzAxMzk1OTc5Iiwic2VydmVyX3Rva2VuIjoiMTYzNDc0MTc1MzAxNnwyMzI0MDgxMTk5MzAxMzk1OTc5fDMzNDU3NDM1NDA1fDg1YjJiNDE3NDE2MDdkYzgzYTM3ZTA2ZDEyN2ExODEzMGFiNDVhMjFkODA2NDEyOGUxNjM4OTMxZmFhZDBkOTcifSwic2lnbmF0dXJlIjoiIn0=,[],Sådan ser moderne populisme ud. Stakkels Søren Brostrøm.,False,False,33,False,True,1591272090,3893,,False,False,False,False,True,,,,dkpolmemes,Dansk Politik,2020-06-04 14:01:30,[]
175,2323477749559706522,CA-prPyB8Oa,1080,1080,,,,,,,https://scontent-cph2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/102456996_260638315282024_5611298774975556476_n.jpg?_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=-L9-9hUWBMUAX-UsJUf&tn=kJ_cWHKGo0FuZzw3&edm=AABBvjUBAAAA&ccb=7-4&oh=a8be13d6273235901c72d3fdd4fe58a6&oe=6176685B&_nc_sid=83d603,"Photo by Dansk Politik on June 03, 2020. May be an image of 2 people.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYWZmZDRmOTg4ZGY2NGY0NTlkZjFmNDQxNjU3MWQwNDgyMzIzNDc3NzQ5NTU5NzA2NTIyIiwic2VydmVyX3Rva2VuIjoiMTYzNDc0MTc2NDU3OXwyMzIzNDc3NzQ5NTU5NzA2NTIyfDMzNDU3NDM1NDA1fDJkZjdmYWJkMmY0OGE0YWMxNjY0OWJmMjk4YzZjYWRkYjhmNGRlYWUzMDhhMDYzOWFhNDI0MGE2ZTQ5NjhkMGUifSwic2lnbmF0dXJlIjoiIn0=,[],Look-alikes i dansk politik.,True,False,122,False,True,1591200153,5273,,False,False,False,False,True,,,,dkpolmemes,Dansk Politik,2020-06-03 18:02:33,[]
176,2323338656238466068,CA-KDLCBvQU,991,1080,,,,,,,https://scontent-cph2-1.cdninstagram.com/v/t51.2885-15/e35/101478985_635191780413185_4872430471075996259_n.jpg?_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=pSTZl7gY0lYAX-ELEMJ&edm=AABBvjUBAAAA&ccb=7-4&oh=ee37b6a96b682ba41a95814b22927d60&oe=61780C28&_nc_sid=83d603,"Photo by Dansk Politik on June 03, 2020. May be an image of 1 person.",False,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiOGJlN2NmYzZkMDU4NDI5YmIxMzZkMGIwNzQzOGU3MDEyMzIzMzM4NjU2MjM4NDY2MDY4Iiwic2VydmVyX3Rva2VuIjoiMTYzNDc0MTc3NjE2MnwyMzIzMzM4NjU2MjM4NDY2MDY4fDMzNDU3NDM1NDA1fDUwM2YxNDk3OGNmZTE1NzRmNDI3MmE1MDEyMDE0NTE2YjE2OTQ1OGU0ZTg3MThjNjUwYTExY2FlZjkxNWU5YzQifSwic2lnbmF0dXJlIjoiIn0=,[],❤️,False,False,74,False,True,1591183572,4372,,False,False,False,False,True,,,,dkpolmemes,Dansk Politik,2020-06-03 13:26:12,[]
